"","organism","subgroup","level","RefSeq.FTP","tbl","prt"
"4148","Vibrio owensii",5.8902,"SAMN05213947","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/021/755/GCA_002021755.1_ASM202175v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/021/755/GCA_002021755.1_ASM202175v1/GCA_002021755.1_ASM202175v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/021/755/GCA_002021755.1_ASM202175v1/GCA_002021755.1_ASM202175v1_protein.faa.gz"
"14065","Solemya elarraichensis gill symbiont",2.55275,"SAMN06016298","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/020/805/GCA_002020805.1_ASM202080v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/020/805/GCA_002020805.1_ASM202080v1/GCA_002020805.1_ASM202080v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/020/805/GCA_002020805.1_ASM202080v1/GCA_002020805.1_ASM202080v1_protein.faa.gz"
"6185","Kosakonia oryzae",5.30334,"SAMN04419549","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/658/025/GCA_001658025.1_ASM165802v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/658/025/GCA_001658025.1_ASM165802v1/GCA_001658025.1_ASM165802v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/658/025/GCA_001658025.1_ASM165802v1/GCA_001658025.1_ASM165802v1_protein.faa.gz"
"1932","Pseudomonas synxantha",6.69003,"SAMN03398829","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/968/415/GCA_000968415.2_ASM96841v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/968/415/GCA_000968415.2_ASM96841v2/GCA_000968415.2_ASM96841v2_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/968/415/GCA_000968415.2_ASM96841v2/GCA_000968415.2_ASM96841v2_protein.faa.gz"
"14064","Campylobacter pinnipediorum subsp. pinnipediorum",1.78266,"SAMN03737982","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/021/925/GCA_002021925.1_ASM202192v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/021/925/GCA_002021925.1_ASM202192v1/GCA_002021925.1_ASM202192v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/021/925/GCA_002021925.1_ASM202192v1/GCA_002021925.1_ASM202192v1_protein.faa.gz"
"32433","Campylobacter pinnipediorum subsp. caledonicus",1.70543,"SAMN03737985","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/021/985/GCA_002021985.1_ASM202198v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/021/985/GCA_002021985.1_ASM202198v1/GCA_002021985.1_ASM202198v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/021/985/GCA_002021985.1_ASM202198v1/GCA_002021985.1_ASM202198v1_protein.faa.gz"
"14099","Enterovibrio nigricans DSM 22720",5.03727,"SAMN02745132","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/155/GCA_900167155.1_IMG-taxon_2568526010_annotated_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/155/GCA_900167155.1_IMG-taxon_2568526010_annotated_assembly/GCA_900167155.1_IMG-taxon_2568526010_annotated_assembly_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/155/GCA_900167155.1_IMG-taxon_2568526010_annotated_assembly/GCA_900167155.1_IMG-taxon_2568526010_annotated_assembly_protein.faa.gz"
"14313","Chromatiaceae bacterium 2141T.STBD.0c.01a",4.79045,"SAMN06351224","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/009/425/GCA_002009425.1_ASM200942v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/009/425/GCA_002009425.1_ASM200942v1/GCA_002009425.1_ASM200942v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/009/425/GCA_002009425.1_ASM200942v1/GCA_002009425.1_ASM200942v1_protein.faa.gz"
"13973","Microbulbifer mangrovi",4.50755,"SAMN05214359","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/009/015/GCA_002009015.1_ASM200901v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/009/015/GCA_002009015.1_ASM200901v1/GCA_002009015.1_ASM200901v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/009/015/GCA_002009015.1_ASM200901v1/GCA_002009015.1_ASM200901v1_protein.faa.gz"
"7280","Catenovulum maritimum",4.5495,"SAMN03481869","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/050/375/GCA_001050375.1_ASM105037v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/050/375/GCA_001050375.1_ASM105037v1/GCA_001050375.1_ASM105037v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/050/375/GCA_001050375.1_ASM105037v1/GCA_001050375.1_ASM105037v1_protein.faa.gz"
"30412","Halomonas sp. 'Soap Lake #7'",4.80369,"SAMN06210484","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/009/255/GCA_002009255.1_ASM200925v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/009/255/GCA_002009255.1_ASM200925v1/GCA_002009255.1_ASM200925v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/009/255/GCA_002009255.1_ASM200925v1/GCA_002009255.1_ASM200925v1_protein.faa.gz"
"2699","Cellvibrio sp. PSBB023",4.7053,"SAMN06291465","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/007/605/GCA_002007605.1_ASM200760v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/007/605/GCA_002007605.1_ASM200760v1/GCA_002007605.1_ASM200760v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/007/605/GCA_002007605.1_ASM200760v1/GCA_002007605.1_ASM200760v1_protein.faa.gz"
"13947","Shewanella psychrophila",6.35341,"SAMN04370084","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/005/305/GCA_002005305.1_ASM200530v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/005/305/GCA_002005305.1_ASM200530v1/GCA_002005305.1_ASM200530v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/005/305/GCA_002005305.1_ASM200530v1/GCA_002005305.1_ASM200530v1_protein.faa.gz"
"13927","Methylocaldum sp. 14B",5.62144,"SAMN05933571","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/005/105/GCA_002005105.1_14B","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/005/105/GCA_002005105.1_14B/GCA_002005105.1_14B_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/005/105/GCA_002005105.1_14B/GCA_002005105.1_14B_protein.faa.gz"
"8457","Vibrio toranzoniae",4.56337,"SAMEA4016015","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/089/765/GCA_900089765.1_VtoranzoniaeCECT7225_SPAdes_Prokka","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/089/765/GCA_900089765.1_VtoranzoniaeCECT7225_SPAdes_Prokka/GCA_900089765.1_VtoranzoniaeCECT7225_SPAdes_Prokka_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/089/765/GCA_900089765.1_VtoranzoniaeCECT7225_SPAdes_Prokka/GCA_900089765.1_VtoranzoniaeCECT7225_SPAdes_Prokka_protein.faa.gz"
"13918","Salinivibrio proteolyticus",3.6035,"SAMN06273037","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/996/165/GCA_001996165.1_ASM199616v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/996/165/GCA_001996165.1_ASM199616v1/GCA_001996165.1_ASM199616v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/996/165/GCA_001996165.1_ASM199616v1/GCA_001996165.1_ASM199616v1_protein.faa.gz"
"22245","Salinivibrio kushneri",3.39289,"SAMN06270209","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/725/GCA_001995725.1_ASM199572v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/725/GCA_001995725.1_ASM199572v1/GCA_001995725.1_ASM199572v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/725/GCA_001995725.1_ASM199572v1/GCA_001995725.1_ASM199572v1_protein.faa.gz"
"35020","Polaromonas sp. A23",4.57883,"SAMN06289802","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/001/015/GCA_002001015.1_ASM200101v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/001/015/GCA_002001015.1_ASM200101v1/GCA_002001015.1_ASM200101v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/001/015/GCA_002001015.1_ASM200101v1/GCA_002001015.1_ASM200101v1_protein.faa.gz"
"13936","Pseudoalteromonas aliena",4.5947,"SAMN06298625","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/999/225/GCA_001999225.1_ASM199922v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/999/225/GCA_001999225.1_ASM199922v1/GCA_001999225.1_ASM199922v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/999/225/GCA_001999225.1_ASM199922v1/GCA_001999225.1_ASM199922v1_protein.faa.gz"
"13910","Halomonas utahensis",3.52519,"SAMEA78793918","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/162/675/GCA_900162675.1_PRJEB5957","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/162/675/GCA_900162675.1_PRJEB5957/GCA_900162675.1_PRJEB5957_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/162/675/GCA_900162675.1_PRJEB5957/GCA_900162675.1_PRJEB5957_protein.faa.gz"
"14997","Colwellia agarivorans",4.72264,"SAMN06309550","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/000/085/GCA_002000085.1_ASM200008v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/000/085/GCA_002000085.1_ASM200008v1/GCA_002000085.1_ASM200008v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/000/085/GCA_002000085.1_ASM200008v1/GCA_002000085.1_ASM200008v1_protein.faa.gz"
"13944","Colwellia aestuarii",4.28873,"SAMN06309651","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/000/025/GCA_002000025.1_ASM200002v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/000/025/GCA_002000025.1_ASM200002v1/GCA_002000025.1_ASM200002v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/000/025/GCA_002000025.1_ASM200002v1/GCA_002000025.1_ASM200002v1_protein.faa.gz"
"30701","Salinivibrio costicola subsp. alcaliphilus",3.38166,"SAMN06273039","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/996/185/GCA_001996185.1_ASM199618v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/996/185/GCA_001996185.1_ASM199618v1/GCA_001996185.1_ASM199618v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/996/185/GCA_001996185.1_ASM199618v1/GCA_001996185.1_ASM199618v1_protein.faa.gz"
"32852","Salinivibrio sp. PR919",3.48965,"SAMN06273023","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/355/GCA_001995355.1_ASM199535v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/355/GCA_001995355.1_ASM199535v1/GCA_001995355.1_ASM199535v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/355/GCA_001995355.1_ASM199535v1/GCA_001995355.1_ASM199535v1_protein.faa.gz"
"35428","Salinivibrio sp. AR647",3.28104,"SAMN06272991","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/415/GCA_001995415.1_ASM199541v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/415/GCA_001995415.1_ASM199541v1/GCA_001995415.1_ASM199541v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/415/GCA_001995415.1_ASM199541v1/GCA_001995415.1_ASM199541v1_protein.faa.gz"
"13917","Salinivibrio siamensis",3.44218,"SAMN06272987","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/996/005/GCA_001996005.1_ASM199600v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/996/005/GCA_001996005.1_ASM199600v1/GCA_001996005.1_ASM199600v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/996/005/GCA_001996005.1_ASM199600v1/GCA_001996005.1_ASM199600v1_protein.faa.gz"
"41580","Salinivibrio sp. PR6",3.44392,"SAMN06272985","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/955/GCA_001995955.1_ASM199595v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/955/GCA_001995955.1_ASM199595v1/GCA_001995955.1_ASM199595v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/955/GCA_001995955.1_ASM199595v1/GCA_001995955.1_ASM199595v1_protein.faa.gz"
"40960","Salinivibrio sp. IB870",3.43786,"SAMN06270272","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/945/GCA_001995945.1_ASM199594v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/945/GCA_001995945.1_ASM199594v1/GCA_001995945.1_ASM199594v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/945/GCA_001995945.1_ASM199594v1/GCA_001995945.1_ASM199594v1_protein.faa.gz"
"38496","Salinivibrio sp. IB282",3.22619,"SAMN06270194","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/685/GCA_001995685.1_ASM199568v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/685/GCA_001995685.1_ASM199568v1/GCA_001995685.1_ASM199568v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/685/GCA_001995685.1_ASM199568v1/GCA_001995685.1_ASM199568v1_protein.faa.gz"
"36519","Salinivibrio sp. IB868",3.44076,"SAMN06270241","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/655/GCA_001995655.1_ASM199565v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/655/GCA_001995655.1_ASM199565v1/GCA_001995655.1_ASM199565v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/655/GCA_001995655.1_ASM199565v1/GCA_001995655.1_ASM199565v1_protein.faa.gz"
"39261","Salinivibrio sp. ML323",3.23388,"SAMN06270190","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/745/GCA_001995745.1_ASM199574v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/745/GCA_001995745.1_ASM199574v1/GCA_001995745.1_ASM199574v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/745/GCA_001995745.1_ASM199574v1/GCA_001995745.1_ASM199574v1_protein.faa.gz"
"37544","Legionella pneumophila subsp. pneumophila ATCC 43290",3.359,"SAMN02603182","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/239/175/GCA_000239175.1_ASM23917v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/239/175/GCA_000239175.1_ASM23917v1/GCA_000239175.1_ASM23917v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/239/175/GCA_000239175.1_ASM23917v1/GCA_000239175.1_ASM23917v1_protein.faa.gz"
"13915","Vibrio ruber DSM 16370",4.623,"SAMEA78797668","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/163/965/GCA_900163965.1_V_ruber_CECT7878T_Velvet_Prokka_EMBL","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/163/965/GCA_900163965.1_V_ruber_CECT7878T_Velvet_Prokka_EMBL/GCA_900163965.1_V_ruber_CECT7878T_Velvet_Prokka_EMBL_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/163/965/GCA_900163965.1_V_ruber_CECT7878T_Velvet_Prokka_EMBL/GCA_900163965.1_V_ruber_CECT7878T_Velvet_Prokka_EMBL_protein.faa.gz"
"13850","Candidatus Berkiella cookevillensis",2.99029,"SAMN03855808","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/431/315/GCA_001431315.1_ASM143131v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/431/315/GCA_001431315.1_ASM143131v1/GCA_001431315.1_ASM143131v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/431/315/GCA_001431315.1_ASM143131v1/GCA_001431315.1_ASM143131v1_protein.faa.gz"
"27197","Pelomonas sp. KK5",6.8755,"SAMN05162226","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/984/095/GCA_001984095.1_ASM198409v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/984/095/GCA_001984095.1_ASM198409v1/GCA_001984095.1_ASM198409v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/984/095/GCA_001984095.1_ASM198409v1/GCA_001984095.1_ASM198409v1_protein.faa.gz"
"13866","Marinobacter lutaoensis",3.82731,"SAMN06134660","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/981/305/GCA_001981305.1_ASM198130v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/981/305/GCA_001981305.1_ASM198130v1/GCA_001981305.1_ASM198130v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/981/305/GCA_001981305.1_ASM198130v1/GCA_001981305.1_ASM198130v1_protein.faa.gz"
"12185","Pseudomonas gessardii",6.50827,"SAMN05945975","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/983/165/GCA_001983165.1_ASM198316v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/983/165/GCA_001983165.1_ASM198316v1/GCA_001983165.1_ASM198316v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/983/165/GCA_001983165.1_ASM198316v1/GCA_001983165.1_ASM198316v1_protein.faa.gz"
"13824","Azoarcus tolulyticus",5.11039,"SAMN05421829","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/156/155/GCA_900156155.1_IMG-taxon_2681812808_annotated_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/156/155/GCA_900156155.1_IMG-taxon_2681812808_annotated_assembly/GCA_900156155.1_IMG-taxon_2681812808_annotated_assembly_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/156/155/GCA_900156155.1_IMG-taxon_2681812808_annotated_assembly/GCA_900156155.1_IMG-taxon_2681812808_annotated_assembly_protein.faa.gz"
"13826","Vibrio ostreicida",4.49607,"SAMN06007766","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/957/165/GCA_001957165.1_ASM195716v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/957/165/GCA_001957165.1_ASM195716v1/GCA_001957165.1_ASM195716v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/957/165/GCA_001957165.1_ASM195716v1/GCA_001957165.1_ASM195716v1_protein.faa.gz"
"13812","Pseudacidovorax sp. RU35E",5.68544,"SAMN05880557","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/156/165/GCA_900156165.1_IMG-taxon_2708742465_annotated_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/156/165/GCA_900156165.1_IMG-taxon_2708742465_annotated_assembly/GCA_900156165.1_IMG-taxon_2708742465_annotated_assembly_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/156/165/GCA_900156165.1_IMG-taxon_2708742465_annotated_assembly/GCA_900156165.1_IMG-taxon_2708742465_annotated_assembly_protein.faa.gz"
"1605","Marinobacterium stanieri",4.68033,"SAMN05421647","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/155/945/GCA_900155945.1_IMG-taxon_2681813548_annotated_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/155/945/GCA_900155945.1_IMG-taxon_2681813548_annotated_assembly/GCA_900155945.1_IMG-taxon_2681813548_annotated_assembly_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/155/945/GCA_900155945.1_IMG-taxon_2681813548_annotated_assembly/GCA_900155945.1_IMG-taxon_2681813548_annotated_assembly_protein.faa.gz"
"39488","Colwellia sp. UCD-KL20",4.52992,"SAMN06007765","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/957/175/GCA_001957175.1_ASM195717v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/957/175/GCA_001957175.1_ASM195717v1/GCA_001957175.1_ASM195717v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/957/175/GCA_001957175.1_ASM195717v1/GCA_001957175.1_ASM195717v1_protein.faa.gz"
"24581","Arcobacter sp. LPB0137",2.86643,"SAMN06075356","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/956/695/GCA_001956695.1_ASM195669v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/956/695/GCA_001956695.1_ASM195669v1/GCA_001956695.1_ASM195669v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/956/695/GCA_001956695.1_ASM195669v1/GCA_001956695.1_ASM195669v1_protein.faa.gz"
"23150","Alteromonas abrolhosensis",4.4336,"SAMN05630991","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/953/635/GCA_001953635.1_ASM195363v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/953/635/GCA_001953635.1_ASM195363v1/GCA_001953635.1_ASM195363v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/953/635/GCA_001953635.1_ASM195363v1/GCA_001953635.1_ASM195363v1_protein.faa.gz"
"12373","Pseudomonas reinekei",6.31269,"SAMN04490202","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/104/125/GCA_900104125.1_IMG-taxon_2639762506_annotated_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/104/125/GCA_900104125.1_IMG-taxon_2639762506_annotated_assembly/GCA_900104125.1_IMG-taxon_2639762506_annotated_assembly_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/104/125/GCA_900104125.1_IMG-taxon_2639762506_annotated_assembly/GCA_900104125.1_IMG-taxon_2639762506_annotated_assembly_protein.faa.gz"
"7593","Neptunomonas antarctica",4.56883,"SAMN04074909","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/305/295/GCA_001305295.1_Nant_v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/305/295/GCA_001305295.1_Nant_v1/GCA_001305295.1_Nant_v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/305/295/GCA_001305295.1_Nant_v1/GCA_001305295.1_Nant_v1_protein.faa.gz"
"13814","Oleibacter marinus",3.85947,"SAMN05421686","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/156/675/GCA_900156675.1_IMG-taxon_2681813515_annotated_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/156/675/GCA_900156675.1_IMG-taxon_2681813515_annotated_assembly/GCA_900156675.1_IMG-taxon_2681813515_annotated_assembly_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/156/675/GCA_900156675.1_IMG-taxon_2681813515_annotated_assembly/GCA_900156675.1_IMG-taxon_2681813515_annotated_assembly_protein.faa.gz"
"31080","Achromobacter sp. MFA1 R4",6.22733,"SAMN05428937","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/156/745/GCA_900156745.1_IMG-taxon_2681813522_annotated_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/156/745/GCA_900156745.1_IMG-taxon_2681813522_annotated_assembly/GCA_900156745.1_IMG-taxon_2681813522_annotated_assembly_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/156/745/GCA_900156745.1_IMG-taxon_2681813522_annotated_assembly/GCA_900156745.1_IMG-taxon_2681813522_annotated_assembly_protein.faa.gz"
"30478","Pseudomonas alcaliphila",5.28371,"SAMN05216575","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/101/755/GCA_900101755.1_IMG-taxon_2663762780_annotated_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/101/755/GCA_900101755.1_IMG-taxon_2663762780_annotated_assembly/GCA_900101755.1_IMG-taxon_2663762780_annotated_assembly_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/101/755/GCA_900101755.1_IMG-taxon_2663762780_annotated_assembly/GCA_900101755.1_IMG-taxon_2663762780_annotated_assembly_protein.faa.gz"
"13701","Vibrio panuliri",4.73713,"SAMN05804985","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/939/725/GCA_001939725.1_ASM193972v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/939/725/GCA_001939725.1_ASM193972v1/GCA_001939725.1_ASM193972v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/939/725/GCA_001939725.1_ASM193972v1/GCA_001939725.1_ASM193972v1_protein.faa.gz"
"5759","Vibrio ponticus",4.74797,"SAMN05804971","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/939/685/GCA_001939685.1_ASM193968v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/939/685/GCA_001939685.1_ASM193968v1/GCA_001939685.1_ASM193968v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/939/685/GCA_001939685.1_ASM193968v1/GCA_001939685.1_ASM193968v1_protein.faa.gz"
